sales_id,name,year,km_driven,selling_price,fuel,transmission,mileage,engine,max_power,torque,seats
5013,Maruti Vitara Brezza LDi Option,2017,70000,650000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5014,Mahindra XUV500 W7 BSIV,2018,29000,1150000,Diesel,Manual,15.1 kmpl,2179 CC,152.87 bhp,360Nm@ 1750-2800rpm,7
5015,Maruti Baleno Delta 1.2,2016,65755,480000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5
5016,Ford EcoSport 1.5 Diesel Titanium BSIV,2019,2600,960000,Diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5
5017,Mahindra XUV500 AT W6 2WD,2017,46000,1050000,Diesel,Automatic,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5018,Hyundai EON Era Plus,2017,15000,310000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5019,Maruti Swift Dzire VDI,2014,60000,500000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5020,Maruti Alto K10 VXI AGS Optional,2017,15500,350000,Petrol,Automatic,23.95 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5021,Honda Amaze S i-Dtech,2015,120000,365000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5022,Mitsubishi Lancer 2.0 GLd,2008,120000,165000,Diesel,Manual,14.8 kmpl,1998 CC,68 bhp,"12.5@ 3,000(kgm@ rpm)",5
5023,Tata Spacio Gold-10/6 Str BSII,2007,120000,100000,Diesel,Manual,14.6 kmpl,2956 CC,63 bhp,"18@ 1,600-2,200(kgm@ rpm)",10
5024,Mahindra Bolero SLX,2007,80000,240000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
5025,Mahindra Marazzo M2 BSIV,2019,40000,925000,Diesel,Manual,17.3 kmpl,1497 CC,121 bhp,300Nm@ 1750-2500rpm,7
5026,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,15000,590000,Petrol,Manual,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5
5027,Tata Aria Pride,2013,110000,525000,Diesel,Manual,13.7 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7
5028,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,80000,720000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,8
5029,Renault Duster 110PS Diesel RxL AMT,2017,50000,850000,Diesel,Automatic,19.6 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5
5030,Mahindra Scorpio VLS AT 2.2 mHAWK,2010,110000,490000,Diesel,Automatic,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8
5031,Honda Amaze S i-Dtech,2013,100000,325000,Diesel,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5032,Hyundai Verna CRDi 1.6 AT SX Option,2019,20000,1200000,Diesel,Automatic,22.0 kmpl,1582 CC,126.2 bhp,259.87nm@ 1500-3000rpm,5
5033,Mahindra Bolero 2011-2019 ZLX,2012,135000,450000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
5034,Tata Indigo CS LS (TDI) BS-III,2014,50700,300000,Diesel,Manual,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5
5035,Volkswagen Polo Diesel Highline 1.2L,2013,70000,365000,Diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5
5036,Mercedes-Benz New C-Class 200 K AT,2007,120000,500000,Petrol,Automatic,11.7 kmpl,1796 CC,178 bhp,"24.5@ 3,500-4,500(kgm@ rpm)",5
5037,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,112000,900000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8
5038,Hyundai Grand i10 1.2 CRDi Sportz,2018,35000,700000,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5
5039,Renault Duster 110PS Diesel RxZ,2017,50000,880000,Diesel,Manual,19.6 kmpl,1461 CC,108.45 bhp,245Nm@ 1750rpm,5
5040,Toyota Innova 2.5 GX (Diesel) 7 Seater,2014,121000,700000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7
5041,Mahindra Scorpio 2009-2014 SLE 7S BSIII,2009,120000,380000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7
5042,Toyota Corolla H2,2006,90000,150000,Petrol,Manual,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)",5
5043,Maruti Zen Estilo LXI Green (CNG),2014,70000,235000,CNG,Manual,26.3 km/kg,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5044,Renault KWID 1.0 RXT Optional,2018,20000,320000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5
5045,Renault Duster 85PS Diesel RxL,2015,60000,550000,Diesel,Manual,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5
5046,BMW 5 Series 520d Luxury Line,2016,40000,3200000,Diesel,Automatic,18.12 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5
5047,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,440000,750000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7
5048,Mahindra TUV 300 T6 Plus,2017,60000,645000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7
5049,Maruti Wagon R VXI BS IV,2015,110000,300000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
5050,Hyundai i20 Active 1.4,2016,152000,580000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm,5
5051,Hyundai i20 1.2 Asta,2011,220000,220000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
5052,Mahindra Bolero 2011-2019 ZLX BSIII,2013,70000,451000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
5053,Tata Nexon 1.2 Revotron XZ Plus,2018,50000,850000,Petrol,Manual,17.0 kmpl,1198 CC,108.5 bhp,170Nm@ 1750-4000rpm,5
5054,Maruti Swift Dzire VDi,2011,125000,300000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
5055,Ford Figo 1.2P Trend MT,2016,60000,350000,Petrol,Manual,18.16 kmpl,1196 CC,86.8 bhp,112Nm@ 4000rpm,5
5056,Maruti Eeco CNG HTR 5-STR,2014,90000,300000,CNG,Manual,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm,5
5057,Maruti Eeco CNG HTR 5-STR,2017,30000,390000,CNG,Manual,21.94 km/kg,1196 CC,63 bhp,83Nm@ 3000rpm,5
5058,Toyota Innova 2.5 VX (Diesel) 8 Seater,2016,90000,1200000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8
5059,Volkswagen Ameo 1.2 MPI Comfortline,2017,20000,550000,Petrol,Manual,17.0 kmpl,1198 CC,73.75 bhp,110Nm@ 3750rpm,5
5060,Maruti Swift VDI,2012,110000,300000,Diesel,Manual,22.9 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5061,Volkswagen Vento Diesel Highline,2012,150000,300000,Diesel,Manual,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5
5062,Hyundai i20 1.4 CRDi Sportz,2012,110000,350000,Diesel,Manual,23.0 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5
5063,Hyundai Creta 1.6 CRDi SX Option,2015,120000,880000,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5
5064,Hyundai Accent Executive CNG,2010,120000,160000,CNG,Manual,13.2 km/kg,1495 CC,93.7 bhp,124.5Nm@ 3500rpm,5
5065,Tata Sumo GX,2012,80000,250000,Diesel,Manual,15.3 kmpl,2956 CC,83.8 bhp,250Nm@ 1000-2000rpm,7
5066,Hyundai i20 Active 1.4 SX,2016,110000,660000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm,5
5067,Tata Zest Revotron 1.2T XMS,2015,40000,450000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5
5068,Volkswagen Polo GT TDI,2012,110000,400000,Diesel,Manual,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5
5069,Mahindra Scorpio S7 120,2019,20000,1300000,Diesel,Manual,16.36 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7
5070,Ford Figo Diesel Celebration Edition,2013,230000,229999,Diesel,Manual,20.0 kmpl,1399 CC,68.1 bhp,160Nm@ 2000rpm,5
5071,Chevrolet Beat LT,2010,60000,140000,Petrol,Manual,18.6 kmpl,1199 CC,79.4 bhp,108Nm@ 4400rpm,5
5072,Maruti Zen Estilo LXI BS IV,2012,35000,195000,Petrol,Manual,19.0 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
5073,Hyundai i20 Active Base Petrol,2015,45000,500000,Petrol,Manual,17.19 kmpl,1197 CC,81.86 bhp,114.73Nm@ 4000rpm,5
5074,Tata Nano Cx BSIII,2012,45000,60000,Petrol,Manual,25.4 kmpl,624 CC,38 bhp,51Nm@ 4000+/-500rpm,4
5075,Tata Zest Revotron 1.2T XM,2016,25000,400000,Petrol,Manual,17.57 kmpl,1193 CC,88.7 bhp,140Nm@ 1500-4000rpm,5
5076,Hyundai i20 Magna 1.2,2014,10000,400000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5
5077,Maruti Wagon R VXI Optional,2018,19000,380000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
5078,Maruti Baleno Delta 1.2,2019,10000,579000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5
5079,Mahindra KUV 100 G80 K2,2019,25000,400000,Petrol,Manual,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6
5080,Hyundai i10 Magna 1.2 iTech SE,2012,30000,270000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5
5081,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2014,90000,500000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
5082,Tata Tiago 1.2 Revotron XT,2017,20000,475000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
5083,Nissan Terrano XL D Option,2018,48000,850000,Diesel,Manual,19.87 kmpl,1461 CC,83.14 bhp,200Nm@ 1750rpm,5
5084,Mahindra Scorpio 2006-2009 VLX 2WD 7 Str BSIII,2009,120000,475000,Diesel,Manual,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7
5085,Maruti Swift Dzire Ldi BSIV,2012,210000,370000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
5086,Hyundai i10 Magna 1.1L,2010,200400,187000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5
5087,Hyundai i10 Magna,2008,110000,195000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5
5088,Tata Safari DICOR 2.2 LX 4x2,2014,38000,459999,Diesel,Manual,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm,7
5089,Toyota Corolla AE,2004,90000,135000,Petrol,Manual,13.4 kmpl,1794 CC,125 bhp,"16.1@ 4,200(kgm@ rpm)",5
5090,Maruti Ertiga SHVS ZDI Plus,2017,43000,850000,Diesel,Manual,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7
5091,Hyundai Santro Asta BSIV,2018,25000,500000,Petrol,Manual,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5
5092,Maruti Wagon R VXI BS IV,2016,26000,385000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
5093,Hyundai Verna CRDi SX,2006,120000,135000,Diesel,Manual,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5
5094,Maruti Alto LXi,2008,70000,120000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5095,Honda Accord VTi-L MT,2006,60000,200000,Petrol,Manual,11.9 kmpl,2354 CC,144 bhp,"20@ 4,700(kgm@ rpm)",5
5096,Tata New Safari 3L Dicor LX 4x2,2007,120000,200000,Diesel,Manual,13.93 kmpl,2956 CC,138.1 bhp,320Nm@ 1700-2700rpm,7
5097,Maruti Ciaz ZXi,2016,20000,700000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,130Nm@ 4000rpm,5
5098,Tata Indigo CR4,2013,25000,290000,Diesel,Manual,23.57 kmpl,1396 CC,70 bhp,140Nm@ 1800-3000rpm,5
5099,Maruti Swift Dzire ZDI Plus,2017,60000,725000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
5100,Tata Sumo EX 10/7 Str BSIII,2008,80000,200000,Diesel,Manual,12.2 kmpl,1948 CC,68 bhp,"115@ 2,500(kgm@ rpm)",10
5101,Maruti Omni E MPI STD BS IV,2014,80000,155000,Petrol,Manual,16.8 kmpl,796 CC,34.2 bhp,59Nm@ 2500rpm,8
5102,Honda Amaze S i-VTEC,2019,1303,690000,Petrol,Manual,17.8 kmpl,1198 CC,86.7 bhp,109Nm@ 4500rpm,5
5103,Audi Q5 35TDI Premium Plus,2018,31800,3975000,Diesel,Automatic,17.01 kmpl,1968 CC,188 bhp,400nm@ 1750-3000rpm,5
5104,Lexus ES 300h,2019,20000,5150000,Petrol,Automatic,22.37 kmpl,2487 CC,214.56 bhp,202Nm@ 3600-5200rpm,5
5105,Jaguar XF 2.0 Diesel Portfolio,2017,45000,3200000,Diesel,Automatic,19.33 kmpl,1999 CC,177 bhp,430Nm@ 1750-2500rpm,5
5106,Jeep Wrangler 2016-2019 3.6 4X4,2017,17000,4100000,Petrol,Automatic,9.5 kmpl,3604 CC,280 bhp,347Nm@ 4300rpm,5
5107,Toyota Camry 2.5 Hybrid,2016,68089,2000000,Petrol,Automatic,19.16 kmpl,2494 CC,157.7 bhp,213Nm@ 4500rpm,5
5108,Honda Jazz VX,2016,56494,550000,Petrol,Manual,18.2 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5
5109,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,750000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7
5110,BMW X4 M Sport X xDrive20d,2019,7500,5400000,Diesel,Automatic,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5
5111,BMW X4 M Sport X xDrive20d,2019,8500,5500000,Diesel,Automatic,16.78 kmpl,1995 CC,190 bhp,400Nm@ 1750-2500rpm,5
5112,Honda Amaze V CVT Petrol BSIV,2019,7032,779000,Petrol,Automatic,19.0 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5
5113,Volvo V40 D3 R-Design,2018,2000,2475000,Diesel,Automatic,16.8 kmpl,1984 CC,150 bhp,350Nm@ 1500-2750rpm,5
5114,Mercedes-Benz E-Class Exclusive E 200 BSIV,2019,17000,5200000,Petrol,Automatic,15.0 kmpl,1991 CC,194.4 bhp,300Nm@ 1600-4000rpm,5
5115,Land Rover Discovery Sport TD4 SE,2019,21000,4500000,Diesel,Automatic,12.83 kmpl,1999 CC,148.31 bhp,382nm@ 1750-2250rpm,7
5116,Mercedes-Benz S-Class S 350 CDI,2017,37000,6000000,Diesel,Automatic,13.5 kmpl,2987 CC,254.79 bhp,620Nm@ 1600-2400rpm,5
5117,BMW 5 Series 520d Sport Line,2018,10000,4000000,Diesel,Automatic,22.48 kmpl,1995 CC,187.74 bhp,400Nm@ 1750-2500rpm,5
5118,Hyundai Venue SX Plus Turbo DCT BSIV,2019,3500,1125000,Petrol,Automatic,18.15 kmpl,998 CC,118.35 bhp,171.6Nm@ 1500-4000rpm,5
5119,Audi A4 35 TDI Premium Plus,2016,46000,1898999,Diesel,Automatic,18.25 kmpl,1968 CC,187.74 bhp,400Nm@ 1750-3000rpm,5
5120,Honda CR-V 2.4L 4WD AT AVN,2017,52000,1650000,Petrol,Automatic,12.0 kmpl,2354 CC,187.4 bhp,226Nm@ 4400rpm,5
5121,Maruti Swift VXI,2011,20000,280000,Petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,114Nm@ 4000rpm,5
5122,Tata Tigor 1.2 Revotron XE,2019,25000,450000,Petrol,Manual,20.3 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
5123,Maruti Esteem LX - BSIII,2006,70000,135000,Petrol,Manual,15.9 kmpl,1298 CC,85 bhp,110Nm@ 4500rpm,5
5124,Mahindra XUV500 W4,2014,40000,650000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5125,Maruti Baleno Delta,2020,7300,650000,Petrol,Manual,21.01 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5126,Maruti Ciaz 1.3 Sigma,2018,25000,750000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
5127,Maruti Alto LXi,2010,100000,150000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5128,Mahindra KUV 100 mFALCON D75 K8,2017,35000,500000,Diesel,Manual,25.32 kmpl,1198 CC,77 bhp,190Nm@ 1750-2250rpm,6
5129,Hyundai Verna 1.6 SX,2013,80000,425000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
5130,Hyundai i10 Magna,2010,60000,260000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5
5131,Volkswagen Polo 1.5 TDI Highline,2014,110000,400000,Diesel,Manual,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm,5
5132,Hyundai i20 2015-2017 Magna 1.4 CRDi,2017,70000,575000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
5133,Hyundai Santro Xing GL,2008,40000,175000,Petrol,Manual,0.0 kmpl,1086 CC,62 bhp,96.1Nm@ 3000rpm,5
5134,Maruti SX4 Green Vxi (CNG),2010,90000,250000,CNG,Manual,21.4 km/kg,1586 CC,103.3 bhp,145Nm@ 4100rpm,5
5135,Volkswagen Polo GT TDI,2012,95000,400000,Diesel,Manual,19.7 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5
5136,Mahindra Bolero SLX 2WD BSIII,2011,200000,350000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
5137,Maruti Swift VDI BSIV,2015,30000,484999,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5138,Maruti Swift VDI BSIV,2015,30000,484999,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5139,Volkswagen CrossPolo 1.5 TDI,2013,70000,350000,Diesel,Manual,20.14 kmpl,1498 CC,88.5 bhp,230Nm@ 1500-2500rpm,5
5140,Toyota Fortuner 4x2 AT TRD Sportivo,2014,80000,1400000,Diesel,Automatic,12.55 kmpl,2982 CC,168.7 bhp,360Nm@ 1400-3200rpm,7
5141,Maruti Swift Dzire VDi,2012,100000,250000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
5142,Maruti Swift Dzire ZDI Plus,2017,70000,655000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
5143,Honda Jazz 1.5 V i DTEC,2016,30000,500000,Diesel,Manual,27.3 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
5144,Chevrolet Beat LS,2016,15000,300000,Petrol,Manual,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm,5
5145,Ford Figo Aspire 1.5 TDCi Titanium,2018,21000,650000,Diesel,Manual,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5
5146,Maruti Wagon R VXI 1.2,2014,35000,300000,Petrol,Manual,20.52 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5147,Honda Jazz 1.2 VX i VTEC,2016,25000,475000,Petrol,Manual,18.7 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5
5148,Tata Tiago 1.2 Revotron XZ WO Alloy,2017,30000,450000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
5149,Maruti Swift Dzire VDI,2019,10000,754000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
5150,Hyundai i10 Sportz,2013,40000,300000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.8Nm@ 4000rpm,5
5151,Hyundai EON Magna Plus,2014,25000,250000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
5152,Maruti Swift Dzire VDI,2018,15000,725000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
5153,Maruti Alto LXi,2008,70000,95000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
5154,Hyundai Santro Sportz BSIV,2018,7800,475000,Petrol,Manual,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5
5155,Tata Safari Storme LX,2014,55000,575000,Diesel,Manual,14.0 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7
5156,Tata Tiago 1.2 Revotron XT,2016,30000,350000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
5157,Mahindra Bolero 2011-2019 SLX,2013,125000,330000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
5158,Maruti Swift VXI Deca,2016,50000,482000,Petrol,Manual,20.4 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
5159,Ford EcoSport 1.5 TDCi Ambiente BSIV,2017,40000,625000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5
5160,Tata Tiago 1.2 Revotron XM Option,2017,30000,380000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
5161,Chevrolet Beat LT,2016,30000,310000,Petrol,Manual,18.6 kmpl,1199 CC,76.8 bhp,106.5Nm@ 4400rpm,5
5162,Maruti Swift Dzire VXi,2009,35000,280000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5
5163,Renault Duster Petrol RXS CVT,2018,30000,900000,Petrol,Automatic,14.99 kmpl,1498 CC,104.5 bhp,142Nm@ 4000rpm,5
5164,Maruti Wagon R VXI Minor,2010,60000,250000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5
5165,Hyundai Verna 1.6 VTVT S,2017,39000,750000,Petrol,Manual,17.01 kmpl,1591 CC,121.3 bhp,154.9Nm@ 4200rpm,5
5166,Renault KWID 1.0 RXT Optional,2019,15000,420000,Petrol,Manual,23.01 kmpl,999 CC,67 bhp,91Nm@ 4250rpm,5
5167,Honda Amaze S Petrol BSIV,2019,5000,670000,Petrol,Manual,19.5 kmpl,1199 CC,88.76 bhp,110Nm@ 4800rpm,5
5168,Hyundai i10 Magna 1.1L,2016,9750,420000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5
5169,Toyota Innova Crysta 2.4 ZX MT BSIV,2016,110000,1800000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm,7
5170,Honda WR-V i-VTEC VX,2018,35000,900000,Petrol,Manual,17.5 kmpl,1199 CC,88.7 bhp,110Nm@ 4800rpm,5
5171,Mahindra XUV500 W6 2WD,2015,10000,1200000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
5172,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,157138,195000,Diesel,Manual,10.5 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,7
5173,Hyundai Verna CRDi,2007,120000,185000,Diesel,Manual,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5
5174,Hyundai i10 Magna 1.1L,2008,110000,185000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5
5175,Mahindra XUV500 W9 BSIV,2018,46000,1525000,Diesel,Manual,15.1 kmpl,2179 CC,152.87 bhp,360Nm@ 1750-2800rpm,7
5176,Maruti Swift VXI BSIII W/ ABS,2006,102000,215000,Petrol,Manual,16.1 kmpl,1298 CC,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5
5177,Maruti Alto 800 Base,2015,50000,210000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
5178,Toyota Innova Crysta 2.4 VX MT BSIV,2016,110000,1700000,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm,7
5179,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2009,285000,530000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8
5180,Honda City i VTEC VX Option,2015,50000,800000,Petrol,Manual,17.4 kmpl,1497 CC,117.3 bhp,145Nm@ 4600rpm,5
5181,Maruti Swift VDI BSIV,2014,70000,570000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
5182,Maruti SX4 VDI,2012,120000,350000,Diesel,Manual,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5
5183,Hyundai i20 1.4 CRDi Magna,2011,93000,350000,Diesel,Manual,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5
5184,Mahindra Bolero Power Plus SLX,2018,50000,750000,Diesel,Manual,16.5 kmpl,1493 CC,70 bhp,195Nm@ 1400-2200rpm,7
5185,Maruti Eeco 7 Seater Standard BSIV,2011,100000,160000,Petrol,Manual,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7
5186,Tata Indigo CS LS DiCOR,2010,70000,150000,Diesel,Manual,15.7 kmpl,1405 CC,70 bhp,"14.3@ 1,800-3,000(kgm@ rpm)",5
5187,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,5000,562000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5
5188,Hyundai i10 Magna,2012,27000,290000,Petrol,Manual,20.36 kmpl,1197 CC,78.9 bhp,111.7Nm@ 4000rpm,5
